	batch_size	epoch	accuracy	loss	time
0	256	0	45.11	1.7586966892894433	16.034494876861572
1	256	1	57.57	1.2291616405151329	16.27777409553528
2	256	2	56.54	0.9212147529636111	16.590659379959106
3	256	3	70.22	0.7114129321915763	16.218855619430542
4	256	4	72.15	0.5887031270837297	16.04062032699585
5	256	5	75.33999999999999	0.4838741940199112	16.089340925216675
6	256	6	66.99000000000001	0.39023050650650143	16.12299394607544
7	256	7	76.98	0.31471665211173955	16.161139726638794
8	256	8	76.81	0.2454259080850348	16.185890197753906
9	256	9	76.07000000000001	0.17949950352919344	16.182548761367798
10	256	10	71.89	0.13198079550828862	16.144967555999756
11	256	11	81.77	0.10402165729628533	16.119098901748657
12	256	12	82.32000000000001	0.07080557013918855	16.16521644592285
13	256	13	81.96	0.049258420647749185	16.202637434005737
14	256	14	79.58	0.04512336896970032	16.27437472343445
15	256	15	83.54	0.04813408623069373	16.19113254547119
16	256	16	77.86999999999999	0.028902083649585138	16.18352508544922
17	256	17	82.59	0.031132377947832704	16.154746770858765
18	256	18	82.97	0.022061323242176478	16.127702236175537
19	256	19	83.22	0.02220725472565094	16.16817593574524
20	256	20	79.67	0.023090413827401568	16.291183948516846
21	256	21	83.39	0.019529417757068436	16.298476457595825
22	256	22	83.08	0.010831160359476616	16.313705921173096
23	256	23	83.7	0.013280613982826662	16.181474924087524
24	256	24	83.45	0.013139608796633666	16.217087507247925
25	256	25	82.36	0.012123416308598707	16.301637887954712
26	256	26	75.51	0.022840961148993266	16.23362445831299
27	256	27	84.07	0.016656868479319145	16.244036197662354
28	256	28	83.65	0.006212687228832451	16.216716289520264
29	256	29	83.65	0.005654197027496946	16.326576948165894
30	256	30	83.77	0.00557181921961886	16.17482590675354
31	256	31	83.7	0.0035111047452249166	16.227404594421387
32	256	32	84.3	0.0050826786626908425	16.126689672470093
33	256	33	83.72	0.005980546049724989	16.142647981643677
34	256	34	84.11	0.008052626564936613	16.203909397125244
35	256	35	84.15	0.003073732093572308	16.322123765945435
36	256	36	84.33	0.0024319921222388297	16.235347747802734
37	256	37	84.05	0.004837126629614171	16.18762731552124
38	256	38	84.09	0.008933568473255537	16.217589616775513
39	256	39	83.71	0.004263574854270032	16.211713075637817
40	256	40	83.39	0.0034563274011259414	16.238579750061035
41	256	41	84.0	0.00393048477239137	16.233534574508667
42	256	42	84.07	0.004057047324972607	16.227818489074707
43	256	43	83.97	0.004777167740513152	16.250430583953857
44	256	44	83.87	0.005838381703847981	16.17320489883423
45	256	45	83.57	0.00599319738221868	16.307810068130493
46	256	46	83.91	0.004172354870744891	16.193230390548706
47	256	47	84.07	0.0030740384168819555	16.30462622642517
48	256	48	83.33	0.008844498481897861	16.181882858276367
49	256	49	83.53	0.005581651926576695	16.38802170753479
50	256	50	83.83	0.0038402068733988442	16.173412084579468
51	256	51	84.22	0.0018421184523337002	16.193423986434937
52	256	52	83.89	0.003780894148506804	16.153229236602783
53	256	53	83.54	0.005744253750296538	16.350335597991943
54	256	54	83.84	0.003703460470010863	16.15119218826294
55	256	55	83.82	0.004237245114437633	16.18723964691162
56	256	56	83.93	0.0034108188717756113	16.229100704193115
57	256	57	83.86	0.0043141941442460235	16.40188217163086
58	256	58	83.75	0.004012644169831349	16.240101099014282
59	256	59	83.72	0.004312091289722623	16.264163732528687
60	256	60	83.71	0.0059386246912810975	16.18939709663391
61	256	61	83.77	0.003362351537213485	16.20161747932434
62	256	62	84.27	0.004830638194701406	16.210493564605713
63	256	63	84.11	0.0032455604477574377	16.196136236190796
64	256	64	83.23	0.00211666114655043	16.185837507247925
65	256	65	84.33	0.004879805087790485	16.23568081855774
66	256	66	84.44	0.0036003690863940486	16.223448276519775
67	256	67	80.30000000000001	0.002892513255834014	16.197956562042236
68	256	68	84.02	0.009896477077578607	16.25748610496521
69	256	69	84.54	0.002183122823968303	16.279335021972656
70	256	70	84.46000000000001	0.001286578050337771	16.271242141723633
71	256	71	84.43	0.0019806189727521032	16.247243404388428
72	256	72	84.41	0.003865079642254182	16.21129298210144
73	256	73	83.74000000000001	0.003528525414738545	16.237310886383057
74	256	74	84.28	0.002662554234603351	16.191232204437256
75	256	75	84.58	0.0017710689655396723	16.18078851699829
76	256	76	84.53	0.0007488011228537178	16.20375347137451
77	256	77	83.25	0.002236349278268326	16.17907214164734
78	256	78	83.54	0.0034281069611561367	16.1866455078125
79	256	79	84.37	0.0028719645099638965	16.2205970287323
80	256	80	80.94	0.002074601681651613	16.269232273101807
81	256	81	83.98	0.0033023300022287745	16.131998538970947
82	256	82	83.85000000000001	0.004123533206104779	16.13990616798401
83	256	83	83.86	0.0031619242075493627	16.24463176727295
84	256	84	84.22	0.00292840851672773	16.20413041114807
85	256	85	84.58	0.0011704824102837716	16.196616411209106
86	256	86	84.41	0.0012758588651677757	16.176602125167847
87	256	87	84.26	0.0008872027572959602	16.327486991882324
88	256	88	84.72	0.0016384311660732813	16.2344388961792
89	256	89	84.07	0.002824492837775398	16.251054286956787
90	256	90	84.26	0.0019422258895117142	16.250749588012695
91	256	91	83.53	0.0016702921086608532	16.288331508636475
92	256	92	84.28999999999999	0.001244343675454952	16.16425061225891
93	256	93	84.39999999999999	0.0010444997354783	16.341947317123413
94	256	94	84.7	0.0021166026539299774	16.585508108139038
95	256	95	84.19	0.0015241104568081121	16.33757758140564
96	256	96	83.73	0.001870418407262911	16.3832585811615
97	256	97	84.13000000000001	0.003378580011801149	16.359328746795654
98	256	98	83.6	0.001974048944526769	16.431742429733276
99	256	99	84.61	0.0013980558238769418	16.29671001434326
