	batch_size	epoch	accuracy	loss	time
0	1024	0	35.92	2.017604857074971	15.383275508880615
1	1024	1	39.82	1.8334971228424384	15.275144100189209
2	1024	2	29.69	2.0726119450160434	15.346769571304321
3	1024	3	43.38	1.6811203956604004	15.445496797561646
4	1024	4	51.32	1.4562065747319435	15.550800085067749
5	1024	5	51.78	1.3124981291440068	15.76197600364685
6	1024	6	62.21	1.2001557581278743	15.854589700698853
7	1024	7	54.730000000000004	1.0626131977353777	16.058006286621094
8	1024	8	62.419999999999995	0.9745947232051771	16.10162591934204
9	1024	9	67.45	0.8439512435270815	16.1780424118042
10	1024	10	73.29	0.7667989134788513	16.19742703437805
11	1024	11	72.97	0.7002494529801973	16.05400514602661
12	1024	12	76.36	0.635220638343266	16.148987293243408
13	1024	13	77.68	0.5786391928487894	16.14295268058777
14	1024	14	78.5	0.5340568386778539	16.167278051376343
15	1024	15	79.07	0.48686580816093755	16.21756935119629
16	1024	16	77.07000000000001	0.45158432089552586	16.165959119796753
17	1024	17	81.47999999999999	0.3995095862417805	16.219299793243408
18	1024	18	79.56	0.35760408335802507	16.11452627182007
19	1024	19	81.88	0.33813728483355776	16.173572778701782
20	1024	20	75.07000000000001	0.3023542606708955	16.180250883102417
21	1024	21	82.31	0.27789671658253184	16.215073585510254
22	1024	22	83.19	0.2258701266682878	16.15156102180481
23	1024	23	82.92	0.1992077894356786	16.24247121810913
24	1024	24	14.19	4.062347486919286	16.006299257278442
25	1024	25	19.21	2.242761641132588	15.858359813690186
26	1024	26	30.48	2.046737291374985	15.895033359527588
27	1024	27	33.71	1.9097575435833054	15.89578914642334
28	1024	28	33.72	1.8233610926842203	15.879052639007568
29	1024	29	37.96	1.7621205436940095	15.875024318695068
30	1024	30	38.24	1.7050907806474336	15.775171518325806
31	1024	31	36.980000000000004	1.670612568757972	15.857622861862183
32	1024	32	43.11	1.632330101363513	15.946911573410034
33	1024	33	44.879999999999995	1.5935049884173336	15.852220058441162
34	1024	34	41.370000000000005	1.56158865957844	15.803656816482544
35	1024	35	43.919999999999995	1.5195329894824905	15.884709119796753
36	1024	36	43.69	1.4883619887488229	15.814450740814209
37	1024	37	42.6	1.4511005294566253	15.889302730560303
38	1024	38	46.22	1.4180587895062504	15.925404071807861
39	1024	39	48.07	1.3746405304694662	15.905770540237427
40	1024	40	51.480000000000004	1.3438119109796018	15.826923370361328
41	1024	41	52.03	1.3082967801969878	15.90755844116211
42	1024	42	52.99	1.2737051321535695	15.883373260498047
43	1024	43	51.49	1.2433470852521	15.8629629611969
44	1024	44	55.45	1.2125787832299058	15.89190411567688
45	1024	45	53.449999999999996	1.1699700817769887	15.971676588058472
46	1024	46	56.410000000000004	1.142088873045785	15.911335945129395
47	1024	47	56.55	1.1006482888241202	15.934576749801636
48	1024	48	59.78	1.0652699239399968	15.916485071182251
49	1024	49	58.78	1.020106557680636	15.930964231491089
50	1024	50	59.68	0.9919478224248303	15.956329345703125
51	1024	51	60.78	0.9456141530251017	15.971073865890503
52	1024	52	63.04	0.9195981183830573	16.008166551589966
53	1024	53	62.13999999999999	0.8857461445185603	16.006367206573486
54	1024	54	65.79	0.849085120522246	15.992883682250977
55	1024	55	66.09	0.8091479150616393	15.874483108520508
56	1024	56	64.03999999999999	0.7714639452038979	16.076172590255737
57	1024	57	66.05	0.7413858649682026	15.93928575515747
58	1024	58	67.95	0.7226866009284039	15.911408185958862
59	1024	59	68.81	0.682232240024878	15.924064874649048
60	1024	60	67.7	0.6668190664174606	15.983104705810547
61	1024	61	69.39999999999999	0.6161798396889044	16.042839527130127
62	1024	62	70.75	0.6014277351145841	15.968899011611938
63	1024	63	70.41	0.5821160552453022	15.944191694259644
64	1024	64	71.38	0.5605502980096	15.93057894706726
65	1024	65	71.43	0.5180331985561215	16.014981746673584
66	1024	66	69.25	0.5000292737873233	16.0496768951416
67	1024	67	68.69	0.4773336928717944	15.94408130645752
68	1024	68	71.08	0.4460265812825184	15.944473266601562
69	1024	69	69.25	0.4534348590033395	15.948975324630737
