	batch_size	epoch	accuracy	loss	time
0	2048	0	30.29	2.1589376878738404	14.583124876022339
1	2048	1	30.270000000000003	2.1072489976882935	14.324857711791992
2	2048	2	20.82	2.253327741622925	14.355920314788818
3	2048	3	20.62	2.306036949157715	14.491881370544434
4	2048	4	16.1	2.2143758726119995	14.664858341217041
5	2048	5	24.36	2.144251823425293	14.785149097442627
6	2048	6	30.36	2.0211487770080567	14.932575941085815
7	2048	7	27.339999999999996	2.0179239606857298	15.132675170898438
8	2048	8	28.37	1.861329026222229	15.216601848602295
9	2048	9	28.28	1.8755759334564208	15.291446685791016
10	2048	10	36.29	1.8095735359191893	15.433549165725708
11	2048	11	32.04	1.7107491064071656	15.546833276748657
12	2048	12	39.64	1.6639174604415894	15.643173456192017
13	2048	13	42.14	1.5724209022521973	15.665027141571045
14	2048	14	41.81	1.5202740287780763	15.723852157592773
15	2048	15	43.86	1.4367393255233765	15.715896606445312
16	2048	16	50.580000000000005	1.420928316116333	15.74684476852417
17	2048	17	55.75	1.3513350582122803	15.795255661010742
18	2048	18	46.7	1.2775616216659547	15.767996788024902
19	2048	19	55.87	1.223723635673523	15.831730365753174
20	2048	20	55.53	1.1930806970596313	15.813789367675781
21	2048	21	57.120000000000005	1.1489777898788451	15.830904006958008
22	2048	22	62.33	1.0616456913948058	15.881134748458862
23	2048	23	62.68	1.0014437961578369	15.866599559783936
24	2048	24	64.60000000000001	0.940921676158905	16.050137758255005
25	2048	25	65.25	0.9830939626693725	15.977988719940186
26	2048	26	68.0	0.8417679786682128	16.063413619995117
27	2048	27	69.16	0.8204805684089661	15.985882997512817
28	2048	28	65.7	0.756824209690094	16.071964502334595
29	2048	29	69.58	0.7111267161369323	16.07232666015625
30	2048	30	70.19	0.6792417669296265	16.11224675178528
31	2048	31	73.72999999999999	0.6936469078063965	16.040414810180664
32	2048	32	75.03999999999999	0.5988906812667847	16.0309579372406
33	2048	33	73.75	0.5472321820259094	16.05868363380432
34	2048	34	63.9	0.5477021610736847	16.141319751739502
35	2048	35	75.75	0.6196109426021575	16.106003284454346
36	2048	36	75.61	0.45046544551849366	16.1098895072937
37	2048	37	74.69	0.425386106967926	16.0944402217865
38	2048	38	76.4	0.4266555452346802	16.02402949333191
39	2048	39	75.8	0.45171303033828736	16.06293511390686
40	2048	40	79.66	0.3578631103038788	16.198519468307495
41	2048	41	77.63	0.33096745193004606	16.10292625427246
42	2048	42	42.54	0.4730892813205719	16.16087031364441
43	2048	43	13.719999999999999	7.310235719680787	15.807218551635742
44	2048	44	19.759999999999998	2.237166051864624	15.687168836593628
45	2048	45	22.53	2.169294681549072	15.878692388534546
46	2048	46	23.7	2.198557777404785	15.74775743484497
47	2048	47	18.22	2.242777090072632	15.783188104629517
48	2048	48	26.57	2.062290072441101	15.749061822891235
49	2048	49	27.18	2.0010987758636474	15.76357388496399
50	2048	50	21.17	1.9549472045898437	15.758880376815796
51	2048	51	32.37	1.900508589744568	15.761055707931519
52	2048	52	32.04	1.8453126811981202	15.806498050689697
53	2048	53	37.61	1.775141453742981	15.797245264053345
54	2048	54	32.690000000000005	1.7151001930236816	15.773815870285034
55	2048	55	32.79	1.6773031091690063	15.849792718887329
56	2048	56	40.61	1.6244225740432738	15.831281900405884
57	2048	57	38.58	1.5565621042251587	15.841752290725708
58	2048	58	40.0	1.5342696952819823	15.891417980194092
59	2048	59	47.43	1.4713116359710694	15.875002384185791
60	2048	60	46.17	1.4558061838150025	15.884123802185059
61	2048	61	45.34	1.4066747188568116	15.88262677192688
62	2048	62	51.27	1.3572327566146851	15.90742826461792
63	2048	63	52.11	1.333421802520752	15.884228467941284
64	2048	64	50.68	1.279271535873413	15.936844110488892
65	2048	65	52.23	1.2424835872650146	16.041524410247803
66	2048	66	55.11000000000001	1.1950892400741577	15.846965074539185
67	2048	67	50.32	1.1713736248016358	15.917116403579712
68	2048	68	52.94	1.1535214757919312	16.014211654663086
69	2048	69	59.46	1.0959684562683105	16.121904850006104
