	batch_size	epoch	accuracy	loss	time
0	2048	0	10.0		14.982359170913696
1	2048	1	10.0		13.83790397644043
2	2048	2	10.0		14.058433294296265
3	2048	3	10.0		13.990875005722046
4	2048	4	10.0		13.880337238311768
5	2048	5	10.0		13.764568328857422
6	2048	6	10.0		13.961710691452026
7	2048	7	10.0		13.912574052810669
8	2048	8	10.0		13.892644882202148
9	2048	9	10.0		13.904980659484863
10	2048	10	10.0		13.876977443695068
11	2048	11	10.0		13.85421085357666
12	2048	12	10.0		13.851903200149536
13	2048	13	10.0		13.833951473236084
14	2048	14	10.0		13.92357063293457
15	2048	15	10.0		13.847922801971436
16	2048	16	10.0		13.962594985961914
17	2048	17	10.0		13.92042064666748
18	2048	18	10.0		14.058966636657715
19	2048	19	10.0		13.860080242156982
20	2048	20	10.0		13.90527629852295
21	2048	21	10.0		13.852763414382935
22	2048	22	10.0		13.837257862091064
23	2048	23	10.0		13.883448600769043
24	2048	24	10.0		13.87148642539978
25	2048	25	10.0		13.855948209762573
26	2048	26	10.0		13.992694616317749
27	2048	27	10.0		14.036978006362915
28	2048	28	10.0		13.91403579711914
29	2048	29	10.0		13.908048629760742
30	2048	30	10.0		13.862882375717163
31	2048	31	10.0		14.017877578735352
32	2048	32	10.0		13.955457925796509
33	2048	33	10.0		14.048900365829468
34	2048	34	10.0		14.229076862335205
35	2048	35	10.0		14.126854419708252
36	2048	36	10.0		13.952395915985107
37	2048	37	10.0		14.07952880859375
38	2048	38	10.0		13.856772661209106
39	2048	39	10.0		13.89509630203247
40	2048	40	10.0		13.89506220817566
41	2048	41	10.0		13.93526291847229
42	2048	42	10.0		13.945440292358398
43	2048	43	10.0		13.940714597702026
44	2048	44	10.0		14.101237535476685
45	2048	45	10.0		13.918293952941895
46	2048	46	10.0		13.831698656082153
47	2048	47	10.0		13.858769416809082
48	2048	48	10.0		13.908904552459717
49	2048	49	10.0		13.979444026947021
50	2048	50	10.0		13.92107629776001
51	2048	51	10.0		13.861239433288574
52	2048	52	10.0		13.87266230583191
53	2048	53	10.0		13.87187671661377
54	2048	54	10.0		13.870255708694458
55	2048	55	10.0		13.95499324798584
56	2048	56	10.0		13.82333517074585
57	2048	57	10.0		13.812983751296997
58	2048	58	10.0		13.841283321380615
59	2048	59	10.0		13.875757694244385
60	2048	60	10.0		13.825634479522705
61	2048	61	10.0		13.922649621963501
62	2048	62	10.0		13.88765287399292
63	2048	63	10.0		13.92068076133728
64	2048	64	10.0		13.898940086364746
65	2048	65	10.0		13.916905164718628
66	2048	66	10.0		13.867504835128784
67	2048	67	10.0		13.876630067825317
68	2048	68	10.0		13.87483835220337
69	2048	69	10.0		13.905697107315063
70	2048	70	10.0		13.870790004730225
71	2048	71	10.0		13.84098482131958
72	2048	72	10.0		13.925863027572632
73	2048	73	10.0		13.907870292663574
74	2048	74	10.0		13.835164070129395
75	2048	75	10.0		13.896051168441772
76	2048	76	10.0		13.796787977218628
77	2048	77	10.0		13.872225761413574
78	2048	78	10.0		13.91940450668335
79	2048	79	10.0		13.845149278640747
80	2048	80	10.0		13.862646579742432
81	2048	81	10.0		13.93593692779541
82	2048	82	10.0		13.964775562286377
83	2048	83	10.0		13.947036504745483
84	2048	84	10.0		13.826351881027222
85	2048	85	10.0		13.881488561630249
86	2048	86	10.0		13.931631803512573
87	2048	87	10.0		13.888830423355103
88	2048	88	10.0		13.966140985488892
89	2048	89	10.0		13.923877954483032
90	2048	90	10.0		14.041226148605347
91	2048	91	10.0		13.933962106704712
92	2048	92	10.0		13.979678630828857
93	2048	93	10.0		13.867425441741943
94	2048	94	10.0		13.877237796783447
95	2048	95	10.0		13.889840602874756
96	2048	96	10.0		13.89718747138977
97	2048	97	10.0		13.882790565490723
98	2048	98	10.0		13.847070217132568
99	2048	99	10.0		13.87165379524231
