	batch_size	epoch	accuracy	loss	time
0	512	0	16.56	2.1555192896298	14.937581777572632
1	512	1	25.22	1.8843004435909039	14.9115571975708
2	512	2	38.83	1.6472697671578855	15.222078084945679
3	512	3	52.22	1.3759330632735272	15.201632738113403
4	512	4	58.56	1.189441707669472	15.301177024841309
5	512	5	67.96	1.016284505323488	15.453444719314575
6	512	6	65.21000000000001	0.8700316244242142	15.543079137802124
7	512	7	70.0	0.7604820752630428	15.606467962265015
8	512	8	73.5	0.6523437189812563	15.806884050369263
9	512	9	78.03	0.5615118766317562	15.739238262176514
10	512	10	78.14999999999999	0.48485138252073406	15.82248330116272
11	512	11	76.97	0.41605706269643744	15.817729234695435
12	512	12	76.72	0.3381273059212432	15.856502294540405
13	512	13	79.47999999999999	0.3055177379627617	15.849948167800903
14	512	14	79.2	0.22657508114162755	15.802926301956177
15	512	15	79.28	0.18545718240190526	15.846868753433228
16	512	16	80.58999999999999	0.14254148007959735	15.780776977539062
17	512	17	78.74	0.10111473318265408	15.83961296081543
18	512	18	80.78999999999999	0.08137217395919927	15.835530519485474
19	512	19	79.56	0.05691280516282636	15.867704153060913
20	512	20	10.0		15.748401403427124
21	512	21	10.0		14.838594675064087
22	512	22	10.0		14.660537719726562
23	512	23	10.0		14.676719665527344
24	512	24	10.0		14.637879610061646
25	512	25	10.0		14.65697431564331
26	512	26	10.0		14.670216083526611
27	512	27	10.0		14.877367973327637
28	512	28	10.0		14.610019207000732
29	512	29	10.0		14.65653395652771
30	512	30	10.0		14.846503496170044
31	512	31	10.0		14.684516906738281
32	512	32	10.0		14.706608772277832
33	512	33	10.0		14.663622379302979
34	512	34	10.0		14.725332021713257
35	512	35	10.0		14.671961307525635
36	512	36	10.0		14.661868572235107
37	512	37	10.0		14.682492017745972
38	512	38	10.0		14.576619386672974
39	512	39	10.0		14.835448503494263
40	512	40	10.0		14.667368173599243
41	512	41	10.0		14.672800064086914
42	512	42	10.0		14.624992847442627
43	512	43	10.0		14.616051197052002
44	512	44	10.0		14.56125020980835
45	512	45	10.0		14.666324138641357
46	512	46	10.0		14.694586038589478
47	512	47	10.0		14.65985894203186
48	512	48	10.0		14.767511129379272
49	512	49	10.0		14.676647186279297
50	512	50	10.0		14.653982400894165
51	512	51	10.0		14.683071851730347
52	512	52	10.0		14.657598495483398
53	512	53	10.0		14.685043096542358
54	512	54	10.0		14.624158382415771
55	512	55	10.0		14.619974374771118
56	512	56	10.0		14.600216388702393
57	512	57	10.0		14.880564212799072
58	512	58	10.0		14.646010875701904
59	512	59	10.0		14.69354796409607
60	512	60	10.0		14.619019269943237
61	512	61	10.0		14.656478881835938
62	512	62	10.0		14.670052528381348
63	512	63	10.0		14.690803289413452
64	512	64	10.0		14.667808294296265
65	512	65	10.0		14.821136236190796
66	512	66	10.0		14.666187047958374
67	512	67	10.0		14.639820337295532
68	512	68	10.0		14.67110824584961
69	512	69	10.0		14.633601427078247
70	512	70	10.0		14.678387880325317
71	512	71	10.0		14.639256477355957
72	512	72	10.0		14.77629017829895
73	512	73	10.0		14.68765115737915
74	512	74	10.0		14.622204303741455
75	512	75	10.0		14.77030897140503
76	512	76	10.0		14.615912914276123
77	512	77	10.0		14.702387571334839
78	512	78	10.0		14.61227035522461
79	512	79	10.0		14.6601881980896
80	512	80	10.0		14.610151052474976
81	512	81	10.0		14.570115327835083
82	512	82	10.0		14.622882604598999
83	512	83	10.0		14.667191505432129
84	512	84	10.0		14.669808864593506
85	512	85	10.0		14.611958503723145
86	512	86	10.0		14.635299682617188
87	512	87	10.0		14.688994884490967
88	512	88	10.0		14.61170482635498
89	512	89	10.0		14.685038328170776
90	512	90	10.0		14.63994026184082
91	512	91	10.0		14.633485794067383
92	512	92	10.0		14.591793775558472
93	512	93	10.0		14.858635663986206
94	512	94	10.0		14.65051794052124
95	512	95	10.0		14.697668313980103
96	512	96	10.0		14.672895908355713
97	512	97	10.0		14.62761664390564
98	512	98	10.0		14.68087100982666
99	512	99	10.0		14.642019510269165
